业务名称,年份,周次,开始日期,结束日期,周类型,维度类型,维度值,本期服务量,本期订单量,本期万服,对比期服务量,对比期订单量,对比期万服,绝对差(delta),YoY%,贡献度%,次/万单贡献
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,战区,华东战区,3715,47719,778.52,4658,41691,1117.27,-338.75,-30.32,11.92,-40.38
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,战区,华南战区,1061,227013,46.74,919,207968,44.19,2.55,5.77,3.9,0.1
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,战区,华北战区,5322,102041,521.56,3699,92970,397.87,123.69,31.09,-2.48,-3.07
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,战区,华中战区,526,42141,124.82,568,47374,119.9,4.92,4.1,4.98,0.25
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,战区,西南战区,3838,38073,1008.06,4504,30294,1486.76,-478.7,-32.2,1.18,-5.65
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,战区,西北战区,3796,183522,206.84,3299,200890,164.22,42.62,25.95,6.66,2.84
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,FAQ,配送时效咨询,1164,116177,100.19,1211,136601,88.65,11.54,13.02,10.03,1.16
企客业务,2026,W2,2026-01-05,2026-01-11,当前分析期,FAQ,退款进度查询,4740,173634,272.99,4068,146254,278.15,-5.16,-1.86,-3.96,0.2
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,城市等级,一线城市,452,227194,19.89,428,278417,15.37,4.52,29.41,2.74,0.12
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,城市等级,二线城市,4089,149681,273.18,3721,158564,234.67,38.51,16.41,-3.35,-1.29
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,城市等级,三线城市,2751,47018,585.1,3562,53565,664.99,-79.89,-12.01,10.17,-8.12
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,城市等级,四线城市,3953,149044,265.22,3830,138704,276.13,-10.91,-3.95,1.52,-0.17
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,城市等级,五线城市,3225,184351,174.94,3524,195152,180.58,-5.64,-3.12,22.73,-1.28
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,品类,企业外卖,1340,124950,107.24,1125,103580,108.61,-1.37,-1.26,22.7,-0.31
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,品类,企业团购,3879,173593,223.45,3422,159777,214.17,9.28,4.33,7.39,0.69
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,品类,企业定制,4748,95245,498.5,4723,77260,611.31,-112.81,-18.45,-3.29,3.71
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,事件类别,配送问题,4668,69955,667.29,4158,45529,913.26,-245.97,-26.93,-0.04,0.1
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,事件类别,退款问题,483,203937,23.68,593,169436,35.0,-11.32,-32.34,-2.53,0.29
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,事件类别,企业专属,1799,205230,87.66,1813,191858,94.5,-6.84,-7.24,11.69,-0.8
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,进线渠道,APP在线,2185,202659,107.82,1628,235112,69.24,38.58,55.72,19.84,7.65
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,进线渠道,电话热线,1200,205848,58.3,908,186248,48.75,9.55,19.59,15.9,1.52
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,进线渠道,小程序,549,239117,22.96,439,244802,17.93,5.03,28.05,23.91,1.2
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,进线渠道,网页端,3592,233411,153.89,2931,216307,135.5,18.39,13.57,-1.89,-0.35
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,战区,华东战区,3786,141668,267.24,3475,166469,208.75,58.49,28.02,20.98,12.27
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,战区,华南战区,478,158582,30.14,393,132281,29.71,0.43,1.45,6.66,0.03
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,战区,华北战区,4180,236233,176.94,3253,196054,165.92,11.02,6.64,21.29,2.35
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,战区,华中战区,3568,71970,495.76,3790,72280,524.35,-28.59,-5.45,-4.4,1.26
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,战区,西南战区,1309,25982,503.81,1208,21986,549.44,-45.63,-8.3,13.88,-6.33
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,战区,西北战区,2550,148879,171.28,2948,188712,156.22,15.06,9.64,14.78,2.23
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,FAQ,配送时效咨询,2757,230034,119.85,2384,184822,128.99,-9.14,-7.09,12.11,-1.11
企客业务,2026,W3,2026-01-12,2026-01-18,当前分析期,FAQ,退款进度查询,4158,79677,521.86,3463,79591,435.1,86.76,19.94,16.41,14.24
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,城市等级,一线城市,1256,212164,59.2,1173,250889,46.75,12.45,26.63,7.29,0.91
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,城市等级,二线城市,2711,143503,188.92,2903,134126,216.44,-27.52,-12.71,22.42,-6.17
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,城市等级,三线城市,3118,214408,145.42,3876,242309,159.96,-14.54,-9.09,11.58,-1.68
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,城市等级,四线城市,4842,74647,648.65,3358,72013,466.3,182.35,39.11,24.25,44.22
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,城市等级,五线城市,3669,118627,309.29,3245,128903,251.74,57.55,22.86,-4.1,-2.36
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,品类,企业外卖,2067,90614,228.11,2044,64793,315.47,-87.36,-27.69,21.8,-19.04
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,品类,企业团购,1964,17945,1094.46,1820,19258,945.06,149.4,15.81,2.92,4.36
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,品类,企业定制,2497,228332,109.36,2220,200180,110.9,-1.54,-1.39,7.82,-0.12
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,事件类别,配送问题,1401,180718,77.52,1202,167648,71.7,5.82,8.12,10.07,0.59
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,事件类别,退款问题,1219,284696,42.82,1325,198336,66.81,-23.99,-35.91,10.19,-2.44
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,事件类别,企业专属,4462,82780,539.02,3159,77229,409.04,129.98,31.78,-3.43,-4.46
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,进线渠道,APP在线,5077,235975,215.15,4375,212729,205.66,9.49,4.61,-2.33,-0.22
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,进线渠道,电话热线,3118,237803,131.12,3410,210085,162.32,-31.2,-19.22,8.95,-2.79
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,进线渠道,小程序,5529,65159,848.54,5294,60571,874.02,-25.48,-2.92,-3.9,0.99
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,进线渠道,网页端,813,79604,102.13,708,75010,94.39,7.74,8.2,-4.97,-0.38
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,战区,华东战区,1992,105804,188.27,1629,101047,161.21,27.06,16.79,5.72,1.55
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,战区,华南战区,4523,212568,212.78,4104,243173,168.77,44.01,26.08,1.62,0.71
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,战区,华北战区,1894,159870,118.47,1920,139322,137.81,-19.34,-14.03,23.65,-4.57
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,战区,华中战区,2462,44899,548.34,1912,37510,509.73,38.61,7.57,-1.36,-0.53
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,战区,西南战区,3071,185096,165.91,2545,237088,107.34,58.57,54.56,-3.33,-1.95
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,战区,西北战区,2932,221953,132.1,2622,237841,110.24,21.86,19.83,-4.91,-1.07
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,FAQ,配送时效咨询,3120,169697,183.86,3010,206758,145.58,38.28,26.29,14.67,5.62
企客业务,2026,W4,2026-01-19,2026-01-25,当前分析期,FAQ,退款进度查询,1501,93982,159.71,1283,84851,151.21,8.5,5.62,0.24,0.02
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,城市等级,一线城市,1319,195875,67.34,1193,205769,57.98,9.36,16.14,1.65,0.15
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,城市等级,二线城市,2874,63218,454.62,3483,51403,677.59,-222.97,-32.91,-3.38,7.54
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,城市等级,三线城市,3753,133854,280.38,4423,150314,294.25,-13.87,-4.71,17.07,-2.37
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,城市等级,四线城市,1961,214356,91.48,2111,204162,103.4,-11.92,-11.53,11.44,-1.36
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,城市等级,五线城市,1582,164029,96.45,1701,166864,101.94,-5.49,-5.39,12.22,-0.67
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,品类,企业外卖,4139,162127,255.29,3802,156497,242.94,12.35,5.08,9.35,1.15
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,品类,企业团购,1714,44871,381.98,1705,31170,547.0,-165.02,-30.17,1.34,-2.21
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,品类,企业定制,4006,40556,987.77,2828,33764,837.58,150.19,17.93,15.16,22.77
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,事件类别,配送问题,4315,189104,228.18,4015,166443,241.22,-13.04,-5.41,7.28,-0.95
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,事件类别,退款问题,818,192820,42.42,886,178825,49.55,-7.13,-14.39,2.82,-0.2
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,事件类别,企业专属,869,122040,71.21,837,99937,83.75,-12.54,-14.97,-1.17,0.15
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,进线渠道,APP在线,1053,137476,76.6,1020,175944,57.97,18.63,32.14,10.04,1.87
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,进线渠道,电话热线,3832,177263,216.18,4337,195902,221.39,-5.21,-2.35,0.79,-0.04
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,进线渠道,小程序,2722,88670,306.98,2462,69961,351.91,-44.93,-12.77,15.25,-6.85
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,进线渠道,网页端,5132,74474,689.1,3590,67992,528.0,161.1,30.51,13.41,21.6
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,战区,华东战区,5613,71477,785.29,5519,58296,946.72,-161.43,-17.05,15.92,-25.7
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,战区,华南战区,5106,11360,4494.72,3439,9767,3521.04,973.68,27.65,18.08,176.04
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,战区,华北战区,2748,222668,123.41,2228,222809,100.0,23.41,23.41,-3.4,-0.8
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,战区,华中战区,2651,90280,293.64,2536,99439,255.03,38.61,15.14,20.03,7.73
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,战区,西南战区,2081,101880,204.26,1915,99552,192.36,11.9,6.19,8.23,0.98
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,战区,西北战区,4090,122290,334.45,5385,139620,385.69,-51.24,-13.29,-4.58,2.35
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,FAQ,配送时效咨询,784,149165,52.56,701,174585,40.15,12.41,30.91,-1.2,-0.15
企客业务,2026,W5,2026-01-26,2026-02-01,当前分析期,FAQ,退款进度查询,367,259636,14.14,303,229693,13.19,0.95,7.2,7.2,0.07
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,城市等级,一线城市,1979,100789,196.35,1804,86594,208.33,-11.98,-5.75,7.31,-0.88
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,城市等级,二线城市,2859,84128,339.84,2874,75414,381.1,-41.26,-10.83,-1.11,0.46
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,城市等级,三线城市,1846,288476,63.99,1725,223440,77.2,-13.21,-17.11,17.09,-2.26
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,城市等级,四线城市,5308,132386,400.95,4257,106110,401.19,-0.24,-0.06,5.79,-0.01
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,城市等级,五线城市,3323,46638,712.51,2727,56652,481.36,231.15,48.02,-3.22,-7.44
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,品类,企业外卖,3226,25379,1271.13,2415,25902,932.36,338.77,36.33,6.76,22.9
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,品类,企业团购,3033,141796,213.9,2990,162603,183.88,30.02,16.33,19.2,5.76
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,品类,企业定制,5160,221971,232.46,4543,200904,226.13,6.33,2.8,5.71,0.36
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,事件类别,配送问题,417,161958,25.75,315,141232,22.3,3.45,15.47,1.24,0.04
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,事件类别,退款问题,2079,224344,92.67,1609,221194,72.74,19.93,27.4,5.2,1.04
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,事件类别,企业专属,3255,169183,192.4,2589,178329,145.18,47.22,32.53,4.23,2.0
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,进线渠道,APP在线,3200,179302,178.47,3807,241692,157.51,20.96,13.31,6.75,1.41
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,进线渠道,电话热线,4035,14317,2818.33,4352,14215,3061.55,-243.22,-7.94,13.78,-33.52
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,进线渠道,小程序,4976,120164,414.1,3723,163231,228.08,186.02,81.56,11.97,22.27
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,进线渠道,网页端,4210,190770,220.68,3465,227519,152.29,68.39,44.91,7.17,4.9
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,战区,华东战区,652,80251,81.25,608,70003,86.85,-5.6,-6.45,-4.53,0.25
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,战区,华南战区,1709,25153,679.44,1915,21516,890.04,-210.6,-23.66,22.84,-48.1
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,战区,华北战区,261,112346,23.23,247,101946,24.23,-1.0,-4.13,11.94,-0.12
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,战区,华中战区,832,97279,85.53,648,123438,52.5,33.03,62.91,-3.26,-1.08
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,战区,西南战区,5548,274693,201.97,5305,218835,242.42,-40.45,-16.69,0.91,-0.37
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,战区,西北战区,3594,67493,532.5,3145,60337,521.24,11.26,2.16,15.25,1.72
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,FAQ,配送时效咨询,4488,136149,329.64,3289,135515,242.7,86.94,35.82,14.92,12.97
企客业务,2026,W6,2026-02-02,2026-02-08,当前分析期,FAQ,退款进度查询,2305,117785,195.7,1851,147598,125.41,70.29,56.05,10.58,7.44
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,城市等级,一线城市,3049,169988,179.37,3924,188185,208.52,-29.15,-13.98,14.7,-4.29
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,城市等级,二线城市,1580,146913,107.55,1356,128838,105.25,2.3,2.19,1.96,0.05
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,城市等级,三线城市,3174,15854,2002.02,4081,17161,2378.07,-376.05,-15.81,16.45,-61.86
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,城市等级,四线城市,2854,85121,335.29,2365,90009,262.75,72.54,27.61,-0.56,-0.41
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,城市等级,五线城市,1738,77681,223.74,1729,71140,243.04,-19.3,-7.94,2.94,-0.57
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,品类,企业外卖,3034,211248,143.62,2894,157805,183.39,-39.77,-21.69,0.38,-0.15
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,品类,企业团购,4293,181487,236.55,3825,152783,250.36,-13.81,-5.52,24.25,-3.35
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,品类,企业定制,1983,223840,88.59,1786,158489,112.69,-24.1,-21.39,0.58,-0.14
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,事件类别,配送问题,1107,222787,49.69,1413,229491,61.57,-11.88,-19.3,18.41,-2.19
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,事件类别,退款问题,2970,209712,141.62,3704,208209,177.9,-36.28,-20.39,0.56,-0.2
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,事件类别,企业专属,2932,146362,200.33,3203,160250,199.88,0.45,0.23,0.53,0.0
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,进线渠道,APP在线,2199,56444,389.59,2334,59273,393.77,-4.18,-1.06,12.8,-0.54
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,进线渠道,电话热线,3130,176809,177.03,2804,241735,115.99,61.04,52.63,19.08,11.65
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,进线渠道,小程序,5482,91602,598.46,5222,94024,555.39,43.07,7.75,19.22,8.28
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,进线渠道,网页端,595,86682,68.64,612,108378,56.47,12.17,21.55,19.52,2.38
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,战区,华东战区,769,246338,31.22,814,221063,36.82,-5.6,-15.21,8.23,-0.46
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,战区,华南战区,2940,44362,662.73,2771,46212,599.63,63.1,10.52,1.53,0.97
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,战区,华北战区,2020,140821,143.44,1551,153261,101.2,42.24,41.74,3.93,1.66
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,战区,华中战区,3636,82611,440.14,3209,72758,441.05,-0.91,-0.21,12.07,-0.11
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,战区,西南战区,4419,52346,844.19,2911,53033,548.9,295.29,53.8,24.28,71.7
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,战区,西北战区,437,112483,38.85,536,113430,47.25,-8.4,-17.78,6.61,-0.56
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,FAQ,配送时效咨询,3511,15580,2253.53,3626,14049,2580.97,-327.44,-12.69,1.97,-6.45
企客业务,2026,W7,2026-02-09,2026-02-15,当前分析期,FAQ,退款进度查询,3638,197319,184.37,4928,170009,289.87,-105.5,-36.4,21.59,-22.78
企客业务,2026,W8,2026-02-16,2026-02-22,当前分析期,城市等级,一线城市,4766,241554,197.31,3400,164098,207.19,-9.88,-4.77,9.25,-0.91
企客业务,2026,W8,2026-02-16,2026-02-22,当前分析期,城市等级,二线城市,2845,104331,272.69,2982,100502,296.71,-24.02,-8.1,15.66,-3.76
企客业务,2026,W8,2026-02-16,2026-02-22,当前分析期,城市等级,三线城市,2422,139236,173.95,2387,137935,173.05,0.9,0.52,-2.38,-0.02
企客业务,2026,W8,2026-02-16,2026-02-22,当前分析期,城市等级,四线城市,3163,86590,365.28,3119,79095,394.34,-29.06,-7.37,22.52,-6.54
企客业务,2026,W8,2026-02-16,2026-02-22,当前分析期,城市等级,五线城市,1831,135935,134.7,1463,119923,121.99,12.71,10.42,17.45,2.22
企客业务,2026,W8,2026-02-16,2026-02-22,当前分析期,品类,企业外卖,4687,210865,222.27,4090,229163,178.48,43.79,24.53,15.27,6.69
企客业务,2026,W8,2026-02-16,2026-02-22,当前分析期,品类,企业团购,2119,226103,93.72,2247,210787,106.6,-12.88,-12.08,19.1,-2.46
企客业务,2026,W8,2026-02-16,2026-02-22,当前分析期,品类,企业定制,4548,85030,534.87,3690,82430,447.65,87.22,19.48,10.53,9.18
企客业务,2026,W8,2026-02-16,2026-02-22,当前分析期,事件类别,配送问题,3727,180021,207.03,3207,207484,154.57,52.46,33.94,14.43,7.57
企客业务,2026,W8,2026-02-16,2026-02-22,当前分析期,事件类别,退款问题,3765,135792,277.26,4701,119780,392.47,-115.21,-29.36,22.46,-25.88
企客业务,2026,W8,2026-02-16,2026-02-22,当前分析期,事件类别,企业专属,4855,189344,256.41,4566,193567,235.89,20.52,8.7,23.37,4.8
企客业务,2026,W8,2026-02-16,2026-02-22,当前分析期,进线渠道,APP在线,5183,94479,548.59,3400,115855,293.47,255.12,86.93,20.22,51.59
企客业务,2026,W8,2026-02-16,2026-02-22,当前分析期,进线渠道,电话热线,3019,208828,144.57,2716,203923,133.19,11.38,8.54,17.49,1.99
企客业务,2026,W8,2026-02-16,2026-02-22,当前分析期,进线渠道,小程序,469,145878,32.15,364,148996,24.43,7.72,31.6,8.7,0.67
企客业务,2026,W8,2026-02-16,2026-02-22,当前分析期,进线渠道,网页端,1717,171440,100.15,2199,153705,143.07,-42.92,-30.0,7.32,-3.14
企客业务,2026,W8,2026-02-16,2026-02-22,当前分析期,战区,华东战区,986,110175,89.49,965,88895,108.56,-19.07,-17.57,-1.06,0.2
